section,title,date,page,url,relate_stock,real_title,contents,datetime
기업/종목분석,코스피 시가총액 지각변동… 현대차 뜨고 2차전지 지고,2024-02-13,1,https://n.news.naver.com/mnews/article/014/0005141660,"['KB금융', 'SK', 'SK이노베이션', '기아', '삼성SDI', '삼성물산', '삼성생명', '삼성전자', '신한지주', '포스코퓨처엠', '현대차']",코스피 시가총액 지각변동… 현대차 뜨고 2차전지 지고,"저PBR주 재평가로 주가 상승자동차·지주·금융사 시총 커져현대차 5위·기아 7위에 올라 정부가 추진하는 '기업 밸류업 프로그램' 열풍이 증시를 휩쓸면서 코스피시장 시가총액 상위권에 지각변동이 일어났다. 지난해 가파르게 성장했던 2차전지주의 순위가 줄줄이 하락했고, 자동차와 금융주가 그자리를 꿰찼다. 정부 차원에서 주가순자산비율(PBR) 끌어올리기에 나선 만큼 지각변동 폭이 더욱 확대될 전망이다. 13일 한국거래소에 따르면 지난달 말 이후 저PBR주에 대한 재평가가 급격하게 이뤄지면서 자동차, 지주사, 금융사의 시가총액 순위가 급상승했다. 코스피 시총 톱10에서는 현대차와 기아의 상승세가 두드러졌다. 지난해 말 6위였던 현대차가 삼성전자우선주를 제치고 5위로, 기아는 8위에서 7위로 한 계단씩 각각 올라섰다. 지난해 말 대비 현대차의 시가총액은 9조5707억원, 기아도 6조8750억원이 각각 늘어나며 저PBR 열풍의 최대 수혜를 받았다. 20위권 내에서는 지주사들의 순위가 일제히 상승했다. 삼성물산이 15위에서 12위로 3계단 올랐고, KB금융은 17위에서 13위로, 신한지주는 18위에서 16위로 순위가 높아졌다. 삼성생명(19위)은 20위권 안으로 들어왔다. 특히 코스피 대형주들이 저PBR을 재료로 주가가 오르면서 코스피시장에서 삼성전자의 비중은 지난해 말 22.04%에서 20.81%로 축소됐다. 지난해 시총 순위가 급등했던 2차전지주는 줄줄이 자리를 내줬다. 지난해 말 시총 7위였던 포스코홀딩스가 9위로 두 계단 내려왔고, 삼성SDI(11위)는 15위로 4계단이나 하락했다. 2차전지 소재업체 포스코퓨처엠은 같은 기간 13위에서 18위로 5계단 떨어졌고, SK이노베이션(30위)은 20위에서 10계단이나 밀렸다. 전문가들은 당분간 저PBR이 시장의 핵심 모멘텀이 될 것으로 판단하고 있다. 특히 기업 밸류업 프로그램이 이달 말로 발표될 예정이어서 그 때까지는 시장을 주도할 가능성이 크다는 분석이다. 다만, PBR만으로 시장이 지속적으로 상승하기는 힘들다는 견해도 나온다. 유진투자증권 허재환 연구원은 ""코스피지수 2600 중반대는 PBR 1배 수준에 가깝다""며 추가 상승여력이 제한적인 것으로 판단했다. 그는 ""주가 상승에 한계가 나타날수록 시장에서 차별화가 서서히 나타날 가능성이 높다""면서 ""저PBR업종 가운데서도 지속 가능한 업종을 구분할 필요가 있다""고 덧붙였다.",2024-02-13 18:23
기업/종목분석,"HK이노엔, 작년 영업이익 26% 증가…케이캡 판매 호조",2024-02-13,1,https://n.news.naver.com/mnews/article/001/0014503100,[],"HK이노엔, 작년 영업이익 26% 증가…케이캡 판매 호조","작년 매출 8천289억원…전년 대비 2.1% 감소 HK이노엔 로고[HK이노엔 제공. 재판매 및 DB 금지] (서울=연합뉴스) 조현영 기자 = HK이노엔은 작년 영업이익이 659억원으로 재작년보다 25.5% 성장했다고 13일 공시했다. 순이익은 472억원으로 같은 기간 23.8% 증가했지만, 매출은 8천289억원으로 2.1% 감소했다. 지난해 4분기 영업이익과 매출은 각각 225억원, 2천241억원으로 재작년 같은 분기보다 169%, 3.6% 증가했다. HK이노엔은 지난해 전문의약품 주요 품목 매출이 성장하고, 수액 신공장 가동 후 수액 매출 증가가 가속하며 영업이익이 늘었다고 설명했다. 위식도역류질환 신약 케이캡은 지난해 연간 원외처방실적이 1천582억원으로 전년에 비해 19.8% 늘었고, 특히 4분기 원외처방실적은 441억원으로 역대 최대 분기 처방실적을 기록했다. HK이노엔은 2022년 12월 건강기능식품 사업에서 철수한 이후 광고선전비를 효율화한 것을 비롯해 숙취해소제 컨디션 매출 호조, 음료 신제품 티로그 흥행도 영업이익 증대에 영향을 줬다고 전했다. 다만, 세계적 제약사 MSD와의 백신 일부 품목에 대한 공동 마케팅·유통 계약이 종료되고, MSD 대상포진 백신의 경쟁 제품이 출시되면서 지난해 연간 매출은 다소 줄었다고 설명했다. HK이노엔은 ""올해 제약사 보령과 케이캡에 대한 새로운 파트너십을 체결하면서 지난해 이어 두 자릿수 성장률을 기대한다""고 밝혔다. hyun0@yna.co.kr",2024-02-13 18:18
기업/종목분석,올해는 '게임'이 좀 풀린다…크래프톤·웹젠 등 주가 기지개,2024-02-13,1,https://n.news.naver.com/mnews/article/015/0004947870,"['엔씨소프트', '크래프톤']",올해는 '게임'이 좀 풀린다…크래프톤·웹젠 등 주가 기지개,"크래프톤, 올들어 17% 급등호실적·자사주 매입 등 호재한동안 지지부진하던 게임주가 기지개를 켜고 있다. 업황이 아직 불확실하지만 차별화된 실적을 낸 게임주로 저가 매수 자금이 몰리고 있다는 분석이 나온다. 크래프톤은 13일 유가증권시장에서 7.48% 오른 23만원에 거래를 마쳤다. 올 들어서만 17.47% 급등했다. 이날 웹젠(6.47%), 네오위즈홀딩스(6.18%), 한빛소프트(6.18%), 네오리진(8.61%) 등도 주가가 크게 뛰었다.지난해 말까지 약세였던 게임주 주가가 올 들어 급등한 것은 호실적 덕분이라는 분석이다. 크래프톤은 지난해 4분기 전년 동기 대비 12.8% 늘어난 5346억원의 매출을 기록했다. 영업이익은 30.3% 증가한 1643억원으로 시장 컨센서스(증권사 추정치 평균)인 1100억원을 훌쩍 뛰어넘었다.웹젠은 지난해 전체 영업이익이 499억원으로 전년보다 39.9% 줄어들었지만, 작년 10월 출시한 ‘뮤 모나크’가 인기를 끌면서 4분기 영업이익(183억원)은 컨센서스인 142억원을 웃돌았다.자사주 매입 등 주주환원책도 주가 추가 상승 모멘텀으로 작용할 수 있다는 평가다. 증권사들은 크래프톤이 3개년 주주환원 방침에 따라 올해 1700억~2000억원 수준의 자사주를 매입할 것으로 보고 있다. 이날에만 주요 증권사 12곳이 크래프톤 목표주가를 끌어올렸다. 웹젠도 올해 작년(자사주 53억원 규모 소각, 주당배당금 300원 지급)과 비슷한 수준의 주주환원 계획을 발표할 전망이다.게임주 중에서도 실적이 낮은 종목은 여전히 부진의 터널에서 벗어나지 못하고 있다. 한때 ‘황제주’(주당 100만원 이상)였던 엔씨소프트는 이날 1.96% 하락한 20만500원에 거래를 마감했다. 엔씨소프트의 지난해 4분기 매출은 전년 동기 대비 20.1% 감소한 4377억원, 영업이익은 91.9% 줄어든 39억원이다. 올해 들어 주가 하락률이 23%에 달한 위메이드도 지난해 4분기 708억원의 영업손실을 냈다.증권사들은 차별화된 실적을 낼 수 있는 게임주가 수혜를 볼 것이라고 전망했다.",2024-02-13 18:10
기업/종목분석,저PBR 중소형 보험주 잇따라 상한가,2024-02-13,1,https://n.news.naver.com/mnews/article/015/0004947868,['삼성생명'],저PBR 중소형 보험주 잇따라 상한가,"흥국화재·롯데손보 매수세 몰려설 연휴가 끝나자 주가순자산비율(PBR)이 낮은 보험주에 매수세가 몰렸다. 주요 보험사의 호실적 발표와 함께 투자심리가 개선되면서다. 흥국화재는 13일 상한가인 5280원에 거래를 마쳤다. 흥국화재우도 가격제한폭(29.85%)인 7570원까지 치솟았다. 흥국화재가 설 연휴 직전 호실적을 발표한 게 영향을 미쳤다는 분석이다. 흥국화재의 지난해 매출은 3조3520억원으로 한해 전보다 26% 줄었으나 영업이익은 4088억원으로 119.8% 증가했다.롯데손해보험도 이날 상한가인 3370원으로 치솟으며 1년 신고가를 새로 썼다. 경영권 매각 작업이 진행 중인 롯데손해보험은 이날 주가가 급등한 덕에 시가총액 1조원을 넘어섰다.한화손해보험(4.15%), 에이플러스에셋(3.80%), 동양생명(3.29%), 삼성생명(0.24%) 등 다른 보험주도 대체로 상승했다. 이들 종목은 PBR이 1배 미만으로 낮게 형성돼 있어 정부의 증시 밸류업 프로그램 도입을 앞두고 주목받고 있다.다만 저PBR주라는 이유만으로 급등한 만큼 변동성이 커질 수 있다는 우려가 나온다.",2024-02-13 18:08
기업/종목분석,안랩 작년 영업이익 264억원…전년 대비 2% 감소,2024-02-13,1,https://n.news.naver.com/mnews/article/001/0014503077,[],안랩 작년 영업이익 264억원…전년 대비 2% 감소,"안랩 사옥[연합뉴스 자료사진] (서울=연합뉴스) 홍국기 기자 = 안랩은 지난해 연결 기준 영업이익이 약 264억원으로 전년 대비 2% 감소했다고 13일 밝혔다. 그러나 매출과 당기순이익은 각각 2천392억원, 347억원으로 같은 기간 5%, 145% 증가했다. 안랩은 당기순이익이 2배 넘게 증가한 데 대해 ""미국 증시의 상승세 등으로 투자 중인 금융상품의 평가이익이 증가한 영향""이라고 설명했다. redflag@yna.co.kr",2024-02-13 17:58
기업/종목분석,"'첫 따따블' 케이엔에스, 영업익 35%↓…""일시적 비용 증가""",2024-02-13,1,https://n.news.naver.com/mnews/article/215/0001148233,[],"'첫 따따블' 케이엔에스, 영업익 35%↓…""일시적 비용 증가""","케이엔에스, 지난해 연결기준 영업익 39.6억원…전년비 35% 감소""납기 지연 요청, 상장 추진 및 생산시설 확충 등 일시적 비용 증가"" 지난해 12월 상장 당시 역대 첫 '따따블'(공모가 대비 4배 상승)에 성공한 케이엔에스가 전년도 실적을 공시했다.케이엔에스는 2023년도 연결 기준 매출액이 300억 4천만 원으로 전년 동기 대비 14% 줄었고, 영업이익과 당기순이익도 39억 6천만 원, 27억 원으로 같은 기간 각각 35%, 44% 감소했다고 밝혔다.케이엔에스 측은 감소의 주된 요인은 고객사의 납기 지연 요청으로 인해 발생한 매출 인식 이연 때문인 것으로 파악된다고 전했다. 또한 상장 추진을 위한 제반 비용, 생산시설 확충으로 인한 고정비 상승 등 일시적인 비용 증가가 실적에 영향을 미쳤다고 설명했다.케이엔에스는 4680 배터리 부품에 대한 연구를 통해 CID·리벳 자동화 장비, 집전체 비전 검사 장비 등 신규 장비 개발에 주력고 있으며 CID 직접 생산을 위한 신규 시설 투자 계획도 밝혔다.생산 시설은 케이엔에스 평택 2공장(구공장)에 도입할 예정이며 올해 하반기에는 본격적인 CID 부품 생산 및 판매를 추진할 방침이다. 투자 규모는 약 26억 원 수준이다.정봉진 케이엔에스 대표는 ""일시적인 납기 지연으로 인해 매출이 다소 감소했으나 현재까지 확보된 수주 잔고로도 안정적인 매출 기반을 마련한 상황""이라며 ""회사는 장비 사업의 확대뿐만 아니라 CID 부품 직접 생산을 통해 배터리 산업의 지속적인 성장에 기여하는 기업으로 성장할 것""이라고 말했다.한편 케이엔에스는 지난해 12월 6일 상장 첫날 공모가(2만 3천원) 대비 300% 오른 9만 2천 원에 거래를 마치며, 국내 증시 역사상 첫 '따따블'을 기록한 바 있다.",2024-02-13 17:46
기업/종목분석,"에이피알 ""글로벌 1위 뷰티테크 기업 도약할 것""",2024-02-13,1,https://n.news.naver.com/mnews/article/014/0005141659,"['LG', 'LG생활건강', '아모레퍼시픽']","에이피알 ""글로벌 1위 뷰티테크 기업 도약할 것""","14~15일 청약 이달말 상장국내 홈뷰티 디바이스 1위 유가증권(코스피)시장 상장을 앞둔 에이피알이 오버행(잠재적 매물)과 구주 매출 우려에 대해 ""펀더멘털로 증명하겠다""는 입장을 밝혔다. 에이피알을 포함해 이번주에만 4개 기업이 일반 투자자를 대상으로 공모주 청약을 실시한다. 에이피알 김병훈 대표는 13일 기업공개(IPO) 간담회를 열어 ""강력한 브랜드 팬덤을 기반으로 국내 홈뷰티 디바이스 시장 1위를 선점하고 있다""이라며 ""상장 이후 제2 공장 설립, 고객 락인 강화 등을 통해 퀀텀 점프할 것""이라고 말했다. 에이피알은 2014년 설립된 글로벌 뷰티테크 기업이다. 뷰티 브랜드 '메디큐브'와 '에이프릴스킨'을 비롯해 패션브랜드 '널디' 등을 보유하고 있다. 설립 이후 2022년까지 매출액 연평균성장률(CAGR) 157.4%를 기록했다. 지난해 3·4분기 매출액(연결 기준)은 전년동기 대비 38% 증가한 3718억원, 영업이익률은 19%였다. 에이피알은 LG생활건강, 아모레퍼시픽, 클리오 등을 9개 기업의 지난해 3·4분기 연결당기순이익(누적 기준)을 토대로 평균 주가수익비율(PER) 25.07배를 산출했다. 지난 8일까지 진행된 수요예측에서 에이피알의 공모가는 희망밴드(14만7000~20만원) 상단을 초과한 25만원으로 결정됐다. 약 2000개 기관이 참여, 663대 1의 경쟁률을 나타냈다. 최근 코스피 상장에 도전한 기업 중 제일 놓은 경쟁률이다. 이에 따라 상장 후 시가총액은 1조8960억원이 될 전망이다. 에이피알의 공모물량(37만9000주)은 구주 매출 7만주와 신주 발행 30만9000주로 구성됐다. 이 가운데 구주 매출은 모두 김병훈 대표의 지분으로 공모 과정에서 우려가 제기된 바 있다. 상장 직후 유통가능 물량의 비중이 36.85%에 달해 오버행 지적도 나왔다. 상장 한 달 후 유통 가능한 물량은 48.37%, 두 달 후 60.05%, 6개월 후에는 66.43%로 확대된다. 신 CFO는 ""중요한 것은 기업의 펀더멘털을 강화하는 것""이라며 ""상장 이후 주주가치 제고 활동을 열심히 할 계획이다. 오버행 이슈는 실적으로 충분히 해결할 수 있다""고 말했다. 에이피알은 예상 공모자금(약 600억원)을 시설자금 및 연구개발에 쓸 계획이다. 뷰티 디바이스 수요 증가에 대비해 경기 평택에 생산공장을 추가할 예정이다. 또 의료기기 개발을 위한 연구 장비시스템 개선에 투자하는 한편 오는 2027년까지 디바이스기술 연구인력을 충원키로 했다. 김 대표는 ""대규모 생산능력 확보 및 해외 신규시장 진출 등을 토대로 글로벌 점유율 1위 뷰티테크 기업으로 자리매김할 것""이라고 강조했다. 에이피알은 14~15일 일반청약을 거쳐 이달 27일 코스피시장에 상장한다. 대표 주관사는 신한투자증권, 공동 주관은 하나증권이 맡았다.",2024-02-13 18:23
기업/종목분석,알리·테무 돌풍에 불안한 국내 이커머스업계,2024-02-13,1,https://n.news.naver.com/mnews/article/014/0005141658,['NH투자증권'],알리·테무 돌풍에 불안한 국내 이커머스업계,"국내 40~50대 소비자를 중심으로 중국 인터넷직구(직접 구매) 사이트 이용이 급증하면서 이커머스 관련주에 미칠 영향에 관심이 쏠린다. 13일 통계청 및 증권업계에 따르면 지난해 온라인쇼핑 해외 직접구매액은 전체 6조7600억원 규모로 전년 대비 26.9% 늘었다. 이 가운데 절반에 해당하는 3조2900억원어치가 중국 인터넷 사이트를 통해 이뤄졌다. 2022년(1조4900억원)과 비교하면 121.2% 급증했다. NH투자증권이 직원 76명을 대상으로 설문조사를 실시한 결과 중국 인터넷직구 사이트를 이용한 경험이 있는 응답자가 55%에 달했다. 실용성과 가성비를 선호하는 40~50대의 이용 비중이 예상보다 높았다. 대표적인 중국 직구사이트인 알리익스프레스와 테무 앱의 월간 사용자 수는 급증하는 추세다. 알리익스프레스는 지난 1월 514만명으로 전년동월 대비 110% 증가했고, 지난해 8월 한국 서비스를 시작한 테무는 6개월 만에 421만명을 기록했다. 월간 사용자 500만명은 국내 11번가(565만명), 지마켓(433만), 옥션(226만명)과 유사하거나 더 많은 수준이다. 쿠팡의 월간 사용자는 약 2127만명이다. 이커머스시장 내에서 중국 인터넷직구 사이트의 비중 확대가 이뤄지면서 네이버, CJ대한통운 등 국내 관련 기업에 미칠 영향력에 이목이 쏠린다. 중국 인터넷직구의 인기가 장기화될 경우 국내 업체들의 경쟁력 약화로 이어질 수밖에 없다는 지적이다.",2024-02-13 18:23
기업/종목분석,"미래에셋증권, 퇴직연금 수익률 1위",2024-02-13,1,https://n.news.naver.com/mnews/article/014/0005141657,['미래에셋증권'],"미래에셋증권, 퇴직연금 수익률 1위","미래에셋증권이 퇴직연금 수익률 공시(2023년 말 기준)에서 확정기여형(DC), 개인형 퇴직연금(IRP) 모두 퇴직연금 상위 10개 사업자 가운데 원리금 비보장 상품의 5·7·10년 연평균 수익률 1위를 기록했다. 13일 미래에셋증권에 따르면 DC의 중장기 연평균 수익률은 3년 1%, 5년 5.2%, 7년 3.87%, 10년 3.22%다. IRP는 3년 0.95%, 5년 5.1%, 7년 3.84%, 10년 3.14%를 기록했다. 퇴직연금 적립금 상위 10개 사업자 중에서 IRP는 5·7·10년 수익률 1위, DC는 3·5·7·10년 모두 1위에 올랐다. 특히 변동성이 큰 시장 상황에서 DC와 IRP의 5년 연평균 수익률이 5%대를 달성했다. 퇴직연금 적립금 상위 10개 사업자 가운데 유일하다. DC와 IRP 각각 적립금 1조원 이상 사업자의 실적배당형 수익률을 확인해 봐도 5·7·10년 모두 미래에셋증권이 1등을 차지했다. 연금은 장기투자 상품이어서 체계적으로 운용하고, 목표수익률을 달성하는 것이 중요하다. 미래에셋증권은 연금자산관리센터를 통해 고객의 수익률을 주기적으로 분석하고, 운용 현황을 점검한다. 또 로보어드바이저와 모델포트폴리오(MP) 구독과 같은 차별화된 서비스로 장기수익률 제고에 힘쓰고 있다. 로보어드바이저의 경우 최근 적립금이 1조원을 넘었고, MP 구독서비스도 지난해 말 기준 6909억원으로 1년 새 1500억원 이상 늘었다. 미래에셋증권은 연금고객의 상장지수펀드(ETF) 매수에 따라 ETF 적립식 자동매수서비스를 오픈하고, 채권 수요에 대응해 온라인 장외채권 매수 서비스를 제공하고 있다. 연금이 개시되면 투자가 멈추거나 투자 제한이 생기는 다른 사업자와 달리, 미래에셋증권은 연금 개시 전과 동일한 투자 시스템을 제공한다. 미래에셋증권 최종진 연금본부장은 ""우량한 자산과 스마트한 글로벌 자산배분을 통해 연금자산 관리와 수익률 제고에 힘쓸 것""이라고 말했다.",2024-02-13 18:23
기업/종목분석,"[공시]롯데손보, 2023년 순익 3024억..흑자 전환",2024-02-13,1,https://n.news.naver.com/mnews/article/014/0005141614,[],"[공시]롯데손보, 2023년 순익 3024억..흑자 전환",[파이낸셜뉴스] 롯데손해보험은 2023년 당기순이익 3024억원으로 전년 적자(-631억원) 대비 흑자 전환했다고 13일 공시했다. 영업이익도 3973억원으로 전년 대비 흑자 전환했다. 매출액은 2조5767억원으로 같은 기간 10.6% 늘었다. #롯데소보,2024-02-13 18:08
기업/종목분석,도수 16.5→16도…더 순해진 참이슬 후레쉬,2024-02-13,2,https://n.news.naver.com/mnews/article/011/0004299055,[],도수 16.5→16도…더 순해진 참이슬 후레쉬,2년6개월만에 전면 리뉴얼정제과정 늘리고 서체 바꿔 [서울경제] 하이트진로(000080)가 참이슬 후레쉬를 2년 6개월 만에 전면 리뉴얼해 14일부터 출고한다고 13일 밝혔다.하이트진로는 이번 리뉴얼을 통해 특허 받은 대나무 활성숯을 활용한 참이슬 후레쉬의 정제 과정을 4번에서 5번으로 늘려 잡미와 불순물을 한번 더 제거했다. 저도수 트렌드를 반영해 도수도 기존의 16.5도에서 16도로 낮췄다.패키지 디자인도 일부 변경해 깔끔하고 세련된 이미지를 강조했다. 특히 대나무를 형상화한 서체로 변경하고 ‘대나무 5번 정제’를 전면에 배치해 대나무 활성숯 활용 메시지를 직관적으로 시각화했다. 참이슬을 상징하는 이슬 방울은 기존보다 진한 파란색으로 변경해 주목도를 높였다.오성택 하이트진로 마케팅실 상무는 “하이트진로만의 100년 주류 제조 노하우를 바탕으로 다각적인 테스트를 통해 시대적 요구에 부합하는 제품을 완성했다”며 “참이슬이 선도 브랜드로서 국내 소주 시장 발전 및 소주 세계화에 앞장설 것”이라고 말했다.,2024-02-13 17:39
기업/종목분석,"차익실현한 일학개미, 美 기술주로 눈돌렸다",2024-02-13,2,https://n.news.naver.com/mnews/article/011/0004299045,['NH투자증권'],"차익실현한 일학개미, 美 기술주로 눈돌렸다","개인 日주식 이달 1086억 줄여美 증시 보관액은 6조나 급증엔비디아·MS 등 추가로 매수 13일 마스크를 쓴 여성들이 일본 도쿄 시내 증시 현황판 앞을 지나가고 있다. 이날 일본 증시 대표 지수인 닛케이225 평균주가(닛케이지수)는 장중 3만 7800선을 넘어서면서 역대 최고치 기록 경신에 다가섰다. 연합뉴스[서울경제] 미국과 일본의 증시가 기록적인 활황을 보이고 있지만 이달 들어 국내 개인투자자들은 일본 주식을 팔고 미국 증시에 더 많은 투자금을 넣은 것으로 나타났다. 일본 증시가 과열 현상을 보이자 일학개미(일본 주식을 산 국내 개인투자자)들이 차익을 실현하는 동시에 성장 잠재력이 큰 미국의 기술주로 눈을 돌렸다는 분석이다.13일 한국예탁결제원에 따르면 이달 들어 9일까지 국내 개인투자자들이 보유하고 있는 일본 증시 보관액은 38억 1555만 달러(약 5조 704억 원)로 집계됐다. 1월보다 8172만 달러(약 1086억 원) 줄어든 수치다. 특히 연휴 직전인 9일 하루에만 1억 1072만 달러(약 1471억 원)가 감소했다. 보관액은 국내 투자자가 증권사를 통해 거래한 해외 주식을 예탁결제원이 보관하고 있는 규모를 뜻한다. 개인투자자들이 해외 증시에 투자한 금액을 가늠할 수 있는 지표다. 일학개미의 투자 흐름 역시 매도 우위로 바뀌었다. 개인투자자들은 지난달까지만 해도 일본 증시에서 1억 220만 달러(약 1357억 원)를 순매수했지만 이달 들어서는 507만 달러(약 67억 원)를 순매도했다. 사들인 주식보다 팔아 치운 주식이 더 많아졌다는 의미다.일학개미들은 정보기술(IT) 관련 종목을 집중적으로 팔았다. 콘텐츠 기업 가도카와의 주식 보관액은 한 달새 347억 원 줄었고 게임 업체 세가사미홀딩스와 넥슨도 각각 134억 원, 52억 원씩 감소했다. 일본을 대표하는 주가지수인 닛케이지수가 34년 만에 역대 최고 기록을 갈아치우는 등 상승세를 타고 있지만 고점에 도달했다는 우려 속에 일부 투자자들이 차익 실현에 나선 결과로 풀이된다. 김채윤 NH투자증권 연구원은 “일본이 4월께 수익률곡선제어(YCC) 정책 해제, 마이너스 금리 해제 등을 발표할 가능성이 점쳐지고 있기 때문에 단기 조정이 올 수 있다”고 내다봤다. 미국 뉴욕의 증권거래소에서 트레이더가 시황을 살펴보고 있다. 연합뉴스개인투자자들이 거둬들인 자금은 미국으로 향했다. 이달 들어 개인투자자들이 보유하고 있는 미국 증시 보관액은 50억 5845만 달러(약 6조 7211억 원) 증가해 697억 5198만 달러(약 92조 6515억 원)로 불었다. 지난달 7억 달러(약 9300억 원) 수준이던 순매수 규모도 이달에는 8억 달러(약 1조 630억 원)로 늘었다.주로 대형 기술주에 뭉칫돈이 몰렸다. 개인투자자들이 보유한 반도체 기업 엔비디아의 주식 규모는 한 달 새 1조 5346억 원어치 급증했다. 마이크로소프트 주식도 3500억 원 규모 늘었고 팰런티어와 메타에도 각각 2525억 원, 1193억 원의 투자금이 몰렸다.인공지능(AI)을 앞세운 미국 빅테크들이 시장 기대를 뛰어넘는 ‘어닝서프라이즈’를 거둔 데다 미국 경기가 예상보다 탄탄하다는 지표가 발표된 것이 동력이 됐다. 미국 뉴욕증시의 스탠더드앤드푸어스(S&P)500지수는 사상 처음 5000선을 돌파했고 블루칩을 모아놓은 다우존스30산업평균지수는 최고치를 경신했다.한상희 한화투자증권 연구원은 “일본과 인도 증시의 수익률이 높다는 소식에 투자자들의 관심이 커진 게 사실이지만 그래도 미국 만한 곳은 없다는 공감대가 있다”며 “통화·에너지·국방 등 국가 경쟁력 측면에서도 경쟁력이 탁월한 미국에 대한 장기 투자에 나서는 개인투자자도 많은 거 같다”고 짚었다.",2024-02-13 17:33
